,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,31.351692079350837,31.352374216037617,31.351471091173625,31.35649876001784,31.35167874882161,31.35167874882161,31.35594102827702,31.351013327560484,31.35168141793694,31.351723488180465,31.351681294032883,31.351723488180465,31.35168141793694,31.351013327560484,31.35167874882161,31.356498729400986,31.35594102827702,31.35594102827702,31.3515880885162,31.362167357833133,31.35649876001784,31.35167874882161,31.351698473511224,31.351656324722306,31.355760859466564,31.35270951574388,31.35168878155688,31.35175557986956,31.35168878155688,31.35168878155688,31.355829485416653,31.351413807034717,31.35167874882161,31.3524421766635,31.352374216037617,31.35640330591543,31.35650654138952,31.351013327560484,31.35649876001784,31.35163454169,31.35175557986956,31.35167874882161,31.35167874882161,31.35232647704741,31.35167874882161,31.35168878155688,31.355760859466564,31.356498729400986,31.352161305983632,31.35162996621332,31.35167874882161,31.356510246121484,31.35176133070217,31.356524410820423,31.35168141793694,31.35650654138952,31.35649876001784,31.351590007608653,31.35167874882161,31.352732703587186,31.35168878155688,31.351695955044345,31.362167357833133,31.35594102827702,31.35167935172177,31.35658424608564,31.352707118450397,31.35167874882161,31.351615905958027,31.351693930515342,31.351692079350837,31.352732703587186,31.35594102827702,31.3491236421067,31.35233351067849,31.35167874882161,31.35167874882161,31.352390220598256,31.356094096672003,31.352161305983632,31.35101771359348,31.351975234707247,31.3524421766635,31.35594102827702,31.352332996930244,31.352332996930244,31.351695955044345,31.351975234707247,31.356524410820423,31.3524421766635,31.35168878155688,31.352390220598256,31.35162817781947,31.35650654138952,31.3524421766635,31.351656324722306,31.351762310939016,31.351975234707247,31.35594102827702,31.351698144938513
1,3.3759018153755305,3.379767845860381,3.472570979645381,3.372908979399621,3.2698135061858147,3.3724492959265144,3.3807317251044844,3.3720239645898777,3.3724492959265144,3.3709043521667796,3.372341716499501,3.3709043521667796,3.3724492959265144,3.3720239645898777,3.2698135061858147,3.476615790525102,3.380737314348574,3.3807317251044844,3.476615790525102,3.3927462222268154,3.380274960828696,3.2698135061858147,3.3803058288010575,3.372645801934821,3.3807317251044844,3.374168776428233,3.3741324825497028,3.3801690244615368,3.3741324825497028,3.3726322073501804,3.38068453236377,3.2701349280226175,3.2698135061858147,3.3785401442870286,3.379767845860381,3.3802879245113857,3.3724432122390926,3.3720239645898777,3.3802879245113857,3.3785401442870286,3.3797369315039885,3.257722252620461,3.2737070125081744,3.3725242447775954,3.2698135061858147,3.3741324825497028,3.3788762049498744,3.476615790525102,3.3718530335613197,3.378617329864315,3.257722252620461,3.3807020004271795,3.3801690244615368,3.4785368143355626,3.3724492959265144,3.372326492319116,3.380274960828696,3.3785401442870286,3.2698135061858147,3.377883162157962,3.3741324825497028,3.3724492959265144,3.3927151089657976,3.380737314348574,3.377923828822039,3.3810288434653213,3.37821872286235,3.2737070125081744,3.3785401442870286,3.3741307297414522,3.3741324825497028,3.377923828822039,3.3812749062000713,3.37821872286235,3.3797471630158795,3.257722252620461,3.2624767254601528,3.3722948364364576,3.3780501365627007,3.3718530335613197,3.3722948364364576,3.374169350164116,3.3785401442870286,3.3812749062000713,3.3722948364364576,3.3722948364364576,3.3724492959265144,3.374169350164116,3.4785368143355626,3.3801931469283923,3.3741324825497028,3.3722948364364576,3.3785401442870286,3.372326492319116,3.3785401442870286,3.372645801934821,3.3802214746351096,3.374169350164116,3.3812749062000713,3.375289244434623
2,31.405814184611145,31.37719201456699,31.404892912268227,31.377331033275265,31.409456801107083,31.400675167825202,31.377340519357816,31.400858626449704,31.401653342617777,31.40085205665556,31.400675167825202,31.400218908101802,31.37656165795886,31.40022547789595,31.40067517300168,31.37831869545287,31.376674718455277,31.377340519357816,31.37831869545287,31.37809542183153,31.377331033275265,31.40048540430655,31.37739354491653,31.404840375814615,31.37734272804861,31.404839133238195,31.400858626449704,31.37739354491653,31.400866956828548,31.400231949125423,31.376495235371795,31.409376468244602,31.409376468244602,31.364818428675154,31.37719201456699,31.369339349817825,31.40746589507697,31.400858626449704,31.369339349817825,31.37451233133428,31.37739354491653,31.409368137865755,31.37750776680502,31.402448782561372,31.400675049169266,31.404892912268227,31.3773427414891,31.37831869545287,31.3794991471051,31.3773422133803,31.409368137865755,31.377396347986583,31.37739354491653,31.378311161899422,31.377390308529144,31.40746589507697,31.376636569664473,31.364818428675154,31.400507463286083,31.404839133238195,31.400858626449704,31.40875148013024,31.378095489996277,31.376674718455277,31.404839133238195,31.3773422133803,31.364818428675154,31.37750776680502,31.3773422133803,31.400856624001143,31.405814184611145,31.404839133238195,31.401206557777144,31.364818428675154,31.377422356816947,31.409368137865755,31.378051037111234,31.40746589507697,31.376650003437128,31.3794991471051,31.377155937085295,31.400856624001143,31.364818428675154,31.37809418301952,31.40746589507697,31.40746589507697,31.40875148013024,31.400856624001143,31.37831869545287,31.364818428675154,31.400866956828548,31.40746589507697,31.3773422133803,31.40746589507697,31.364818428675154,31.404840375814615,31.377345570180406,31.399580204293592,31.37809418301952,31.400218908101802
3,3.47237631955886,3.471163430872448,3.47237631955886,3.471237754731273,3.4723534757851624,3.472557891088398,3.471358529478886,3.4724020289463184,3.472547436747601,3.47238089323448,3.472557891088398,3.470900314918403,3.472547436747601,3.470921450630241,3.472557633823993,3.4836652195445517,3.4713868292898638,3.47138683135983,3.4820627795022725,3.471362024442544,3.472273060726467,3.472557633823993,3.471248394693725,3.471281172192813,3.471358529478886,3.4713034121331607,3.47237631955886,3.4712533500003957,3.47237631955886,3.4708967183330106,3.4713868292898638,3.4723534757851624,3.4723522111520353,3.5310853983012587,3.471163430872448,3.4666731928051617,3.4712376506953415,3.4724020289463184,3.533101885413873,3.5306175873656627,3.4712533500003957,3.4683107851045794,3.472547436747601,3.471281172192813,3.472557633823993,3.47237631955886,3.471358529478886,3.4836652195445517,3.471215863392976,3.5310853983012587,3.4683107851045794,3.472371459821724,3.471232845780142,3.4820381432323093,3.472547436747601,3.4712376506953415,3.471366157451583,3.5298836400374047,3.472562627771271,3.471215023218132,3.4723748580770417,3.4726275699090805,3.471358529478886,3.4713868292898638,3.471215023218132,3.5271763756666874,3.5310853983012587,3.472547436747601,3.5306175873656627,3.4713034121331607,3.472374229291403,3.471215023218132,3.471358529478886,3.5310853983012587,3.472631515377521,3.4683107851045794,3.4725370034418654,3.471215863392976,3.4722027894226897,3.471215863392976,3.471215863392976,3.4713034121331607,3.5310853983012587,3.4713861326063244,3.471215863392976,3.4712158179580626,3.4726275699090805,3.4720404535469944,3.4820381432323093,3.5310853983012587,3.47237631955886,3.471215863392976,3.5306175873656627,3.4712376506953415,3.5310853983012587,3.471281172192813,3.5310853983012587,3.4713034121331607,3.471358529478886,3.470900314918403
4,31.34596896474489,31.310632314066027,31.310099214130815,31.33312876522059,31.310095865668643,31.310095884001907,31.352271308092277,31.310099214130815,31.309880648391495,31.31007663591916,31.310095884001907,31.310075791695198,31.30731833987426,31.310098369906854,31.310095865668643,31.345962052487444,31.351901746433114,31.352271308092277,31.345962052487444,31.352271308092277,31.33312876522059,31.310095865668643,31.309859056692343,31.30986946352419,31.352271308092277,31.30798060170948,31.310099214130815,31.309859056692343,31.310099214130815,31.310076320543022,31.351901746433114,31.310095865668643,31.310095865668643,31.329502750644764,31.310632314066027,31.310387625346706,31.33348307560158,31.310099214130815,31.337821583079652,31.309899007185404,31.309859056692343,31.310015698651693,31.310095865668643,31.314447560778355,31.310095865668643,31.310099214130815,31.352271308092277,31.345962052487444,31.338749148027212,31.315321859859278,31.308084261461808,31.33312876522059,31.309859056692343,31.345962052487444,31.309880648391495,31.33348307560158,31.33312876522059,31.315544185764132,31.310095865668643,31.307745017979155,31.310099214130815,31.3101109711179,31.352271308092277,31.351901746433114,31.307980918533914,31.31472824105576,31.329502750644764,31.310095865668643,31.336169510826547,31.30798060170948,31.310099214130815,31.307980918533914,31.352271308092277,31.329502750644764,31.310280217025525,31.310015698651693,31.310095865668643,31.32565052865335,31.339011888969964,31.337834702460263,31.325348144748098,31.309912038899363,31.315544185764132,31.352271308092277,31.32565052865335,31.307646701906105,31.3101109711179,31.309912038899363,31.345962052487444,31.315544185764132,31.310099214130815,31.32565052865335,31.309899007185404,31.33348307560158,31.315544185764132,31.30986946352419,31.315321859859278,31.309904607500563,31.352271308092277,31.310075791695198
5,3.3707394925331844,3.3808637856034416,3.371219716883263,3.3990036454809625,3.3717970108126294,3.3734221400524667,3.4011610735138076,3.3711366250483374,3.3717972075600566,3.371138159659356,3.372977985039463,3.371138159659356,3.3717972075600566,3.3711366250483374,3.373634769042791,3.3992767766018974,3.4007373976575668,3.4011610735138076,3.3992887970124417,3.4011610735138076,3.3990036454809625,3.373634769042791,3.3715431610475073,3.3877447049026688,3.4011610735138076,3.3882240957064176,3.371233923199157,3.3989435684435527,3.3712337264517296,3.3711366250483374,3.4007373976575668,3.3717970108126294,3.3717970108126294,3.3886884455124964,3.3808637856034416,3.3711652054874484,3.3927651787559316,3.3711366250483374,3.3993154814170734,3.3781724732522926,3.3989435684435527,3.3717972075600566,3.3717972075600566,3.372599496796116,3.3717972075600566,3.3712319527995764,3.4011610735138076,3.3992767766018974,3.3930467505566564,3.3780022221734076,3.3717972075600566,3.399184042155737,3.3882648441705436,3.3992892986298475,3.3717972075600566,3.3927651787559316,3.3990036454809625,3.3886884455124964,3.371227497327108,3.3855556409407694,3.3711366250483374,3.3717972075600566,3.4011610735138076,3.4007373976575668,3.3722895315756887,3.3781724732522926,3.3886123993786956,3.3717972075600566,3.377615439450719,3.383678375610058,3.3712319527995764,3.3875015954318175,3.4011610735138076,3.3886123993786956,3.366557029816421,3.3717972075600566,3.3717972075600566,3.3927651787559316,3.3990090086188296,3.3928113376739826,3.3927651787559316,3.3884364965642373,3.3886884455124964,3.4011610735138076,3.3927651787559316,3.3927651787559316,3.3717972075600566,3.3884364965642373,3.3992892986298475,3.378888283851932,3.3709983135690558,3.3927651787559316,3.3781724732522926,3.3927651787559316,3.3781724732522926,3.3877447049026688,3.377712154991327,3.3884364965642373,3.4011610735138076,3.3715739302780037
6,31.31890027444227,31.33632485818888,31.34675671577026,31.353400772715855,31.33455269527362,31.33150254122641,31.346423837787952,31.287010947900495,31.344379996303683,31.26211423875197,31.333797097641295,31.26211423875197,31.344379996303683,31.287010947900495,31.33455269527362,31.34663462272488,31.346412637341057,31.346423837787952,31.33572354354098,31.346423837787952,31.353400772715855,31.334474323353007,31.333660487672272,31.336106684808943,31.346423837787952,31.3336567911159,31.31890027444227,31.333660487672272,31.31890027444227,31.335468986807683,31.346412637341057,31.33455269527362,31.33455269527362,31.33632485818888,31.33632485818888,31.353400772715855,31.320029251947194,31.287010947900495,31.353400772715855,31.33632485818888,31.33366063788789,31.340157901903854,31.34023006225694,31.336039446802843,31.33455269527362,31.31890027444227,31.346423837787952,31.34663462272488,31.290182712472603,31.332954660204983,31.340157901903854,31.3454281780548,31.33632485818888,31.346445535623847,31.344379996303683,31.316704305159487,31.353400772715855,31.33568515642083,31.319214164560112,31.336108660679326,31.31890027444227,31.344104171980963,31.346423837787952,31.346412637341057,31.336108660679326,31.33632485818888,31.33632485818888,31.34023006225694,31.33632485818888,31.33380246834613,31.335888940431193,31.336108660679326,31.346423837787952,31.33632485818888,31.33640759780557,31.340157901903854,31.34023006225694,31.316704305159487,31.387832140328445,31.290182712472603,31.316704305159487,31.33380246834613,31.338929426685556,31.346423837787952,31.316704305159487,31.316704305159487,31.31635215427461,31.33380246834613,31.34663462272488,31.33632485818888,31.31890027444227,31.316704305159487,31.33632485818888,31.316704305159487,31.33632485818888,31.336106684808943,31.332954660204983,31.33380246834613,31.346423837787952,31.26211423875197
7,3.399023808230099,3.4104065848297607,3.4008186726222474,3.4012722748512942,3.4041051225018486,3.3970316885622336,3.4012722694873023,3.3352690011283097,3.4131101580646583,3.3348107015745607,3.4036196174419633,3.3348338799898993,3.388145954659913,3.3352921795436488,3.404951078368521,3.4009739637205127,3.4042057055257886,3.4012722694873023,3.399430297243711,3.4039776029194675,3.4011812901353116,3.4098815475607185,3.403893828977873,3.399991125544657,3.40222655262738,3.4034624375864575,3.3925008046317817,3.403893828977873,3.3881736998936542,3.3925008046317817,3.4025804255132663,3.4032651693233205,3.4038847221111665,3.4026889620863794,3.4104065848297607,3.4012999785054454,3.3795031079665248,3.3352690011283097,3.4011812901353116,3.3883821686513493,3.401219259014913,3.3857075608401277,3.405380071870992,3.399991125544657,3.404951078368521,3.3877036652224137,3.40222655262738,3.4009739637205127,3.384128012535765,3.3884641163023455,3.3857075608401277,3.4011812901353116,3.4039209045257004,3.4009739637205127,3.4131101580646583,3.3795031079665248,3.4011812901353116,3.404215182949814,3.3876705653218604,3.4034672150034275,3.3925008046317817,3.3970316885622336,3.4040343728495537,3.4026794846623534,3.3878235982488665,3.401165327277504,3.4026889620863794,3.4052815827369307,3.3884641163023455,3.4034624375864575,3.3880338405060395,3.3878235982488665,3.402173101458605,3.4026889620863794,3.4039572569000676,3.3857075608401277,3.40260870537052,3.3795031079665248,3.397087452003724,3.3728244666347824,3.384128012535765,3.4034624375864575,3.4038304441041323,3.402173101458605,3.384128012535765,3.3532001557415367,3.3970316885622336,3.4034624375864575,3.4009739637205127,3.3886160573386217,3.403875853880072,3.3795031079665248,3.3884641163023455,3.3795031079665248,3.3885770983457992,3.399991125544657,3.3884641163023455,3.4034624375864575,3.402173101458605,3.3348338799898993
8,31.28022986108066,31.300709870078585,31.279983459131085,31.30076895685488,31.280692074230622,31.287570277547278,31.293751542592386,31.280526110563507,31.295782090234525,31.287647683245808,31.295694939396718,31.287647683245808,31.295937931543058,31.277198180498733,31.277222994243676,31.297947852628116,31.293416394973907,31.30157781185245,31.297947852628116,31.293751542592386,31.295786939303493,31.277222994243676,31.274449181615708,31.287487075482847,31.29365390928979,31.28748708595166,31.280526110563507,31.274449181615708,31.279938845863324,31.280526110563507,31.29341624684337,31.280692074230622,31.280692074230622,31.287800439823414,31.287533664246144,31.295818999736266,31.295798175276754,31.280526110563507,31.295786939303493,31.287800439823414,31.300632090174087,31.28782759245363,31.30003551579022,31.28748286979966,31.27711971780232,31.279938845863324,31.29365390928979,31.297947852628116,31.28769325299649,31.287799886287683,31.28782759245363,31.2890497139577,31.287800439823414,31.29340703999074,31.295782090234525,31.28792358937711,31.293492137083053,31.287800439823414,31.27711971780232,31.28748708595166,31.280526110563507,31.29485563130674,31.293751542592386,31.293416394973907,31.28078489924378,31.287593091071482,31.28792229707425,31.28787658696644,31.287799876929178,31.287446872762672,31.279938845863324,31.28078489924378,31.293751542592386,31.28792229707425,31.287800439823414,31.28782759245363,31.30003551579022,31.28792358937711,31.28764110043584,31.287669578388794,31.28792358937711,31.28748708595166,31.28696137235684,31.293751542592386,31.28792358937711,31.28792358937711,31.294914112077773,31.28748708595166,31.297947852628116,31.287800439823414,31.279915171255624,31.28792358937711,31.287800439823414,31.28792358937711,31.287800439823414,31.287487075482847,31.287982524951023,31.28748708595166,31.293751542592386,31.28748708595166
9,3.316859097292805,3.324621666817624,3.3170325847332722,3.3248541371796625,3.3248843209144012,3.324635218344896,3.329768594453885,3.308899552976346,3.3248843209144012,3.329838678383058,3.3246445901697634,3.329838678383058,3.3246318140667643,3.308899552976346,3.3248843209144012,3.32714984764554,3.329768594453885,3.329768594453885,3.3249381542554737,3.329768594453885,3.3248541371796625,3.3248843209144012,3.3250733751412644,3.3243139562378645,3.329768594453885,3.3171354183594284,3.308899552976346,3.3246255049364533,3.308899552976346,3.308899552976346,3.329768594453885,3.326899722936512,3.3248843209144012,3.326874441750836,3.324621666817624,3.324853458213938,3.3297670452655943,3.308899552976346,3.324853458213938,3.326874441750836,3.324625402826979,3.3248843209144012,3.3248843209144012,3.3243139562378645,3.3248843209144012,3.3166599071977174,3.329768594453885,3.324938709037619,3.330787963906175,3.326874441750836,3.3248843209144012,3.326883732927538,3.3246255049364533,3.3249394893702298,3.3248843209144012,3.329666993855529,3.3248541371796625,3.326874441750836,3.3248843209144012,3.3169639537939135,3.308899552976346,3.3252020440312062,3.329768594453885,3.329768594453885,3.317034590216307,3.326874441750836,3.3245866011459415,3.3248843209144012,3.326874441750836,3.3171354183594284,3.3166599071977174,3.317034590216307,3.329768594453885,3.3245866011459415,3.3246667729243637,3.3248843209144012,3.3248843209144012,3.3297670452655943,3.3168625642103216,3.3313651513074927,3.3297670452655943,3.3166875481546176,3.326874441750836,3.329768594453885,3.3297670452655943,3.3297670452655943,3.3252020440312062,3.3166875481546176,3.3249394893702298,3.326874441750836,3.308899552976346,3.3297670452655943,3.326874441750836,3.3297670452655943,3.326874441750836,3.3243139562378645,3.326874441750836,3.3166875481546176,3.329768594453885,3.3216440151607145
