,id_nr,x,y
185,185,31.3076741,3.3717424
186,186,31.307671,3.37179435
187,187,31.307842450000003,3.3718122499999996
188,188,31.307769649999997,3.3719256
189,189,31.3078094,3.3720922
190,190,31.30753145,3.3719215499999997
191,191,31.30746235,3.3719098499999998
192,192,31.30750355,3.3722867499999998
193,193,31.31036335,3.37490355
194,194,31.31047245,3.3747697499999996
195,195,31.31037865,3.37539915
196,196,31.353935,3.2916485
197,197,31.354146999999998,3.2915083000000003
198,198,31.3539021,3.2913509999999997
199,199,31.353898049999998,3.2924598
200,200,31.35422145,3.2926382
201,201,31.3536083,3.293261
202,202,31.31608225,3.37374875
203,203,31.315678300000002,3.37364065
204,204,31.30912685,3.36878725
205,205,31.309402849999998,3.36862175
206,206,31.3093839,3.36868035
207,207,31.30969395,3.3687129999999996
208,208,31.309849900000003,3.36897265
209,209,31.30905955,3.36899745
210,210,31.30908565,3.3691226
211,211,31.30894345,3.3692612000000004
212,212,31.3089298,3.36935955
213,213,31.308817400000002,3.3694486
214,214,31.3089479,3.36948445
215,215,31.3087783,3.369632
216,216,31.30892985,3.36964505
217,217,31.30907805,3.36946325
218,218,31.309220500000002,3.36941735
219,219,31.30909295,3.3695103499999997
220,220,31.30902725,3.36968195
221,221,31.3091492,3.36958445
222,222,31.309326650000003,3.3695214
223,223,31.30941345,3.36952365
224,224,31.309178099999997,3.3696391500000002
225,225,31.30874785,3.36973375
226,226,31.30876155,3.3697737500000002
227,227,31.308316650000002,3.36992255
228,228,31.308673149999997,3.37002035
229,229,31.31254975,3.37370325
230,230,31.31202725,3.3739055000000002
231,231,31.31232555,3.37378525
232,232,31.31145605,3.37446505
233,233,31.307212399999997,3.3838669
234,234,31.30730525,3.3840027499999996
235,235,31.307302999999997,3.38371295
236,236,31.30734665,3.38371565
237,237,31.307383350000002,3.38372415
238,238,31.307413699999998,3.3838804500000004
239,239,31.307440800000002,3.38361145
240,240,31.307370849999998,3.3834846499999998
241,241,31.30744575,3.38350695
242,242,31.3074754,3.3834596
243,243,31.30753275,3.3833246
244,244,31.307504899999998,3.38323975
245,245,31.3075746,3.383151
246,246,31.3073889,3.3831034
247,247,31.30747425,3.3830844
248,248,31.3072344,3.38315405
249,249,31.3074009,3.3829529000000003
250,250,31.307387650000003,3.38288645
251,251,31.30747035,3.38291275
252,252,31.3074302,3.3827096
253,253,31.3074946,3.3826921
254,254,31.3072297,3.38248225
255,255,31.30733545,3.38246205
256,256,31.307337150000002,3.38229475
257,257,31.30755895,3.3822991499999997
258,258,31.30761435,3.3822531
259,259,31.3076108,3.38218115
260,260,31.30769325,3.3822606
261,261,31.307622350000003,3.38235325
262,262,31.3075488,3.38247345
263,263,31.307707399999998,3.3820725
264,264,31.307952999999998,3.3820348
265,265,31.30790605,3.3822225
266,266,31.307832349999998,3.3823556000000004
267,267,31.3076925,3.3823430500000002
268,268,31.307975900000002,3.3819624
269,269,31.3080065,3.38183275
270,270,31.3076165,3.38192425
271,271,31.3073364,3.38205155
272,272,31.3072897,3.3841138500000003
273,273,31.307504100000003,3.3830097500000003
274,274,31.30760665,3.3829506499999997
275,275,31.309854100000003,3.37243235
276,276,31.30962935,3.37176395
277,277,31.309426600000002,3.3719699
278,278,31.30970875,3.3718878500000002
279,279,31.3098012,3.3718616499999996
280,280,31.3099238,3.37184465
281,281,31.310137,3.37199645
282,282,31.3090909,3.3715859
283,283,31.3095291,3.3717053000000003
284,284,31.30946155,3.3731147999999997
285,285,31.307188099999998,3.383921
286,286,31.307804750000003,3.3872589
287,287,31.30782675,3.38697545
288,288,31.3079735,3.3869093
289,289,31.308156949999997,3.38692535
290,290,31.3082359,3.3869791
291,291,31.30794495,3.38687225
292,292,31.308216100000003,3.3865728500000003
293,293,31.3080634,3.38640395
294,294,31.3081617,3.38633735
295,295,31.307979500000002,3.3862422
296,296,31.308075799999997,3.38614335
297,297,31.30776515,3.38646395
298,298,31.30756715,3.38637885
299,299,31.30754295,3.3861875
300,300,31.307254399999998,3.38601165
301,301,31.307145,3.3859834500000003
302,302,31.306977850000003,3.3859112
303,303,31.30695705,3.3860807499999996
304,304,31.30716065,3.38629265
305,305,31.307048,3.3862176
306,306,31.306806,3.38614245
307,307,31.307015999999997,3.38638775
308,308,31.3069646,3.38657
309,309,31.307287799999997,3.3863195499999996
310,310,31.307155350000002,3.3866312499999998
311,311,31.30706765,3.3866006000000004
312,312,31.3070969,3.3864590000000003
313,313,31.3105569,3.38706415
314,314,31.31063175,3.38706595
315,315,31.3108499,3.3872122
316,316,31.31063265,3.3872697499999997
317,317,31.310506099999998,3.3870607
318,318,31.30947565,3.3868413000000004
319,319,31.3093894,3.38694715
320,320,31.30972945,3.38688525
321,321,31.30890385,3.3868161
322,322,31.30872315,3.3872086
323,323,31.3092778,3.3872014
324,324,31.309014599999998,3.3871107499999997
325,325,31.309096949999997,3.387179
326,326,31.3090193,3.3870039
327,327,31.3082675,3.3868689
328,328,31.308191649999998,3.3707886499999997
329,329,31.30823355,3.3706355
330,330,31.307897,3.3708187
331,331,31.3078602,3.3708206
332,332,31.30796855,3.3707241999999997
333,333,31.307988700000003,3.370634
334,334,31.3082806,3.37067115
335,335,31.307778149999997,3.37078685
336,336,31.30770575,3.3707743
337,337,31.307649650000002,3.37074785
338,338,31.307931,3.37052265
339,339,31.3076865,3.3705708
340,340,31.307749100000002,3.3705041500000004
341,341,31.30778175,3.37044555
342,342,31.308014800000002,3.37020975
343,343,31.307819799999997,3.37018575
344,344,31.308178499999997,3.3700037
345,345,31.307880750000002,3.37000595
346,346,31.307803749999998,3.3691213500000003
347,347,31.30814125,3.3690132999999998
348,348,31.3077567,3.36851585
349,349,31.3082741,3.3683812499999997
350,350,31.3082786,3.3694648000000003
351,351,31.30759065,3.3703609500000002
352,352,31.307786450000002,3.37035015
353,353,31.30707175,3.3847739
354,354,31.308064,3.38527255
355,355,31.30791175,3.3852299
356,356,31.3091117,3.3868613
357,357,31.30870435,3.37019615
358,358,31.30893735,3.3699136999999997
359,359,31.30896045,3.369787
360,360,31.30899575,3.3698761
361,361,31.3087145,3.3699073
362,362,31.3097665,3.36989625
363,363,31.30999575,3.3697133
364,364,31.3101442,3.3699468
365,365,31.309624550000002,3.37021295
366,366,31.30896225,3.3703816
367,367,31.30932215,3.3705447499999996
368,368,31.30886175,3.37010745
369,369,31.30835005,3.3705006500000003
370,370,31.3082873,3.37084025
371,371,31.30845465,3.37079195
372,372,31.308521149999997,3.37064385
373,373,31.3086339,3.37078375
374,374,31.308688,3.3708208500000003
375,375,31.30879375,3.37075585
376,376,31.308869,3.37075935
377,377,31.3087571,3.3707905
378,378,31.308672899999998,3.3706860499999998
379,379,31.3087052,3.3706806499999997
380,380,31.3084699,3.37085405
381,381,31.3085891,3.3708766
382,382,31.3090762,3.370755
383,383,31.30922665,3.3680925
384,384,31.308904599999998,3.3708031500000004
385,385,31.309796849999998,3.3680432
386,386,31.30892745,3.37075205
387,387,31.30960745,3.36790185
388,388,31.308949,3.37057185
389,389,31.309677999999998,3.36769905
390,390,31.30930025,3.3708057499999997
391,391,31.30945925,3.36748745
392,392,31.309751650000003,3.37065005
393,393,31.30996725,3.37041035
394,394,31.3094871,3.3674499
395,395,31.309882299999998,3.3703645
396,396,31.3093189,3.36733665
397,397,31.3106739,3.37074985
398,398,31.309352,3.367277
399,399,31.3106757,3.3706712000000003
400,400,31.3094611,3.3672782
401,401,31.30996425,3.37081405
402,402,31.309370100000002,3.3673379
403,403,31.31035215,3.3702438499999996
404,404,31.3095968,3.36729815
405,405,31.31027685,3.3700943
406,406,31.3093619,3.36713805
407,407,31.309462449999998,3.36713795
408,408,31.31088635,3.37054185
409,409,31.30944835,3.3670120499999996
410,410,31.29379905,3.2938793
411,411,31.2940784,3.2940319000000002
412,412,31.29298455,3.2940183999999997
413,413,31.294271600000002,3.29372965
414,414,31.29407045,3.2933402000000003
415,415,31.29516585,3.2960239500000004
416,416,31.29530355,3.2959658999999997
417,417,31.295330800000002,3.2958506
418,418,31.295102,3.29612955
419,419,31.29558345,3.2960689
420,420,31.31483935,3.37656205
421,421,31.309271,3.3695337
422,422,31.310396599999997,3.3696994
423,423,31.309786850000002,3.36980885
424,424,31.30801115,3.3818664500000004
425,425,31.30789865,3.3817523
426,426,31.30794895,3.3817458
427,427,31.308034,3.3817376
428,428,31.3078199,3.38174865
429,429,31.3076902,3.3816679499999998
430,430,31.3079937,3.3815208
431,431,31.3077082,3.38139125
432,432,31.30810725,3.3813985
433,433,31.30818475,3.38130695
434,434,31.307894349999998,3.38123945
435,435,31.308084700000002,3.3812296999999996
436,436,31.30766295,3.38178075
437,437,31.3081706,3.3812573
438,438,31.308215,3.38116345
439,439,31.307729600000002,3.38118835
440,440,31.307635599999998,3.3811717
441,441,31.3077225,3.38131675
442,442,31.3080451,3.3811299000000004
443,443,31.3078224,3.381064
444,444,31.3077218,3.3810658
445,445,31.3079417,3.3810207
446,446,31.3079982,3.3810956
447,447,31.30816045,3.3811036000000003
448,448,31.3082249,3.38109945
449,449,31.30813825,3.3810744
450,450,31.308116300000002,3.3810427
451,451,31.308082300000002,3.3810146999999997
452,452,31.308054400000003,3.38096635
453,453,31.3077516,3.38095345
454,454,31.307926350000002,3.38088785
455,455,31.30773415,3.3807391
456,456,31.3082837,3.3809983
457,457,31.3079383,3.38075065
458,458,31.307894400000002,3.3806293500000004
459,459,31.308036100000002,3.3802533500000003
460,460,31.30792125,3.38025195
461,461,31.30822005,3.3801449
462,462,31.3081285,3.38017275
463,463,31.3082182,3.3800678
464,464,31.308090049999997,3.3801735
465,465,31.30781975,3.38010255
466,466,31.30804625,3.3800181499999997
467,467,31.30812495,3.3799885
468,468,31.30828665,3.3800198999999997
469,469,31.3081616,3.37978565
470,470,31.308148,3.3796885999999997
471,471,31.30823465,3.37968695
472,472,31.3078501,3.37956655
473,473,31.30775355,3.37950385
474,474,31.3080462,3.37928
475,475,31.3080694,3.379159
476,476,31.307957350000002,3.3792566500000003
477,477,31.30771025,3.37964835
478,478,31.3074266,3.37945375
479,479,31.307910399999997,3.37973445
480,480,31.307549950000002,3.3801871500000003
481,481,31.308071050000002,3.38035275
482,482,31.3080875,3.3804220000000003
483,483,31.3081843,3.3805267
484,484,31.3079946,3.3806422
485,485,31.307815050000002,3.3806432500000003
486,486,31.3080236,3.3808837
487,487,31.307462700000002,3.3817233
488,488,31.30691015,3.3816356
489,489,31.30714775,3.3813211499999998
490,490,31.3069434,3.37998795
491,491,31.3068795,3.37996045
492,492,31.3068455,3.3799281
493,493,31.30694505,3.3799269499999998
494,494,31.307833799999997,3.3794745
495,495,31.30946805,3.3667546
496,496,31.30946775,3.3667137
497,497,31.309610399999997,3.3666296
498,498,31.309451850000002,3.36653655
499,499,31.3096232,3.3664158
500,500,31.309545149999998,3.36633095
501,501,31.30950355,3.36628745
502,502,31.3095478,3.36620415
503,503,31.3095645,3.36604255
504,504,31.309645099999997,3.3658371000000002
505,505,31.30979155,3.3658218
506,506,31.31663185,3.3890822
507,507,31.309712349999998,3.3657762
508,508,31.3096274,3.36569575
509,509,31.309716299999998,3.36569345
510,510,31.3097392,3.37284235
511,511,31.3100673,3.3728625
512,512,31.3105023,3.37287465
513,513,31.31044005,3.3726873499999996
514,514,31.35357175,3.29337855
515,515,31.353474050000003,3.2933312
516,516,31.30959555,3.3679535
517,517,31.309773999999997,3.3670236
518,518,31.30979815,3.3669943
519,519,31.30995905,3.3664148000000003
520,520,31.30966815,3.3656207
521,521,31.30978965,3.3656329
522,522,31.30995795,3.3656806
523,523,31.31006095,3.36572415
524,524,31.31002215,3.3658871
525,525,31.3100002,3.36591855
526,526,31.3102665,3.36599755
527,527,31.30977025,3.36539745
528,528,31.3098423,3.3654054
529,529,31.3100589,3.36545645
530,530,31.3101462,3.3654655
531,531,31.310211099999997,3.36539675
532,532,31.31025535,3.3654033500000002
533,533,31.31040935,3.3653978
534,534,31.310370550000002,3.3654922999999997
535,535,31.31062515,3.36544185
536,536,31.3106971,3.3655215
537,537,31.31095195,3.36575255
538,538,31.3109748,3.36606305
539,539,31.31097295,3.36564055
540,540,31.3110042,3.3656644
541,541,31.30937325,3.3655073
542,542,31.3093352,3.3655808499999997
543,543,31.30929,3.3655946500000002
544,544,31.309300800000003,3.3657749
545,545,31.3092264,3.3656035500000003
546,546,31.309206600000003,3.3655603999999997
547,547,31.3091262,3.3656821
548,548,31.309104249999997,3.3655246
549,549,31.3090739,3.3656145
550,550,31.30889785,3.36566685
551,551,31.30885815,3.3656673
552,552,31.30931535,3.3658622
553,553,31.309111299999998,3.36588575
554,554,31.309072450000002,3.3658928
555,555,31.309203949999997,3.3661062
556,556,31.3090973,3.3662283000000004
557,557,31.309087050000002,3.36630865
558,558,31.308913699999998,3.3662435
559,559,31.30876615,3.36615495
560,560,31.308712900000003,3.3660907499999997
561,561,31.30871505,3.36598535
562,562,31.30911185,3.3665437999999996
563,563,31.3092181,3.3666702500000003
564,564,31.30907965,3.3666694
565,565,31.3090413,3.3666743500000003
566,566,31.309141750000002,3.3668654
567,567,31.30916215,3.36693625
568,568,31.309106049999997,3.36700525
569,569,31.308992699999997,3.36696625
570,570,31.308922199999998,3.36686295
571,571,31.308486100000003,3.3665919
572,572,31.3084842,3.3665599999999998
573,573,31.30870525,3.3671105
574,574,31.3086862,3.3670773
575,575,31.309058450000002,3.3671421500000003
576,576,31.3089707,3.3672334
577,577,31.3088552,3.36734505
578,578,31.30870715,3.3673442
579,579,31.30901365,3.3674940500000003
580,580,31.3089301,3.3675258
581,581,31.30885,3.36739885
582,582,31.3087131,3.3675267
583,583,31.3085865,3.3675170999999997
584,584,31.3089384,3.3676745500000003
585,585,31.30899575,3.3677699499999996
586,586,31.308884550000002,3.36770755
587,587,31.308813999999998,3.36802255
588,588,31.308650550000003,3.3680718
589,589,31.3084405,3.36787205
590,590,31.308721650000003,3.36785525
591,591,31.3087347,3.36776155
592,592,31.30844225,3.3677302
593,593,31.30846555,3.36766665
594,594,31.308515749999998,3.3676565
595,595,31.3085545,3.3676547
596,596,31.308444950000002,3.3676096500000003
597,597,31.308367699999998,3.3675946999999997
598,598,31.29082695,3.2907616500000003
599,599,31.2901269,3.29080045
600,600,31.2902657,3.2907562500000003
601,601,31.290436,3.2907288
602,602,31.290600249999997,3.29073955
603,603,31.2908437,3.29066585
604,604,31.290939549999997,3.29075895
605,605,31.2911917,3.2906639
606,606,31.29133255,3.2906589
607,607,31.2913402,3.29072245
608,608,31.29308055,3.2946783
609,609,31.293094500000002,3.2951652
610,610,31.2927944,3.2941392499999997
611,611,31.309974349999997,3.37123475
612,612,31.309520499999998,3.37127485
613,613,31.3129926,3.37090105
614,614,31.31830325,3.37407435
615,615,31.29159515,3.2906518
616,616,31.29165995,3.29066955
617,617,31.3204445,3.3737189
618,618,31.32094305,3.3736794
619,619,31.31420195,3.3709434
620,620,31.31551675,3.37345935
621,621,31.315508700000002,3.37329465
622,622,31.31548215,3.3735564499999997
623,623,31.31558105,3.3735223000000003
624,624,31.316400549999997,3.3717801
625,625,31.315741199999998,3.3733362500000004
626,626,31.315721349999997,3.373138
627,627,31.3160369,3.3731862
628,628,31.315668799999997,3.37342065
629,629,31.3158061,3.3734767
630,630,31.31573005,3.37273305
631,631,31.315373899999997,3.37262925
632,632,31.3154258,3.3729392000000002
633,633,31.315811150000002,3.37275415
634,634,31.3154978,3.3726456000000002
635,635,31.3155566,3.37270225
636,636,31.315914749999997,3.3730638500000003
637,637,31.31599015,3.3730374999999997
638,638,31.31590775,3.37334495
639,639,31.3158034,3.3733858999999997
640,640,31.3142003,3.37112145
641,641,31.3130046,3.3735734
642,642,31.31300925,3.3735346
643,643,31.313194199999998,3.3734869
644,644,31.313060749999998,3.37346865
645,645,31.3125744,3.37355
646,646,31.30980555,3.373531
647,647,31.30987445,3.3733237000000003
648,648,31.3101658,3.3733747999999997
649,649,31.30935795,3.37318385
650,650,31.3095935,3.3730217
651,651,31.3097652,3.37308655
652,652,31.3094699,3.372963
653,653,31.309536700000002,3.3728563
654,654,31.31036485,3.3730862999999998
655,655,31.3102982,3.37298475
656,656,31.31027645,3.3731852
657,657,31.31020505,3.37300975
658,658,31.31062895,3.3728461000000003
659,659,31.310640300000003,3.37292435
660,660,31.3104978,3.37273295
661,661,31.310468399999998,3.3726047
662,662,31.31068645,3.3726745
663,663,31.31071725,3.3725783
664,664,31.31071635,3.3724898999999997
665,665,31.31022025,3.372555
666,666,31.3101667,3.3725172
667,667,31.3099644,3.37238535
668,668,31.310020100000003,3.3723324
669,669,31.310224849999997,3.3723273999999996
670,670,31.3099233,3.3724271999999997
671,671,31.3107389,3.37223035
672,672,31.31083835,3.37233335
673,673,31.3102832,3.37232675
674,674,31.30996665,3.37216335
675,675,31.31056215,3.3721566999999997
676,676,31.3107343,3.372042
677,677,31.3108244,3.37201535
678,678,31.3101882,3.3720552
679,679,31.310128499999998,3.3720961000000003
680,680,31.310543250000002,3.37198845
681,681,31.311699,3.37110875
682,682,31.31113835,3.3709843
683,683,31.3110828,3.3715121000000003
684,684,31.3111898,3.3710197
685,685,31.311248550000002,3.3709153499999998
686,686,31.31154175,3.3730696
687,687,31.31109365,3.3724446500000003
688,688,31.311482249999997,3.3731231
689,689,31.3117026,3.3733879
690,690,31.3120673,3.3733932500000003
691,691,31.31199205,3.37353025
692,692,31.31230725,3.3734601499999997
693,693,31.3113173,3.3726580999999998
694,694,31.3114085,3.3728461000000003
695,695,31.311010600000003,3.3725641
696,696,31.3112038,3.3732996
697,697,31.31149705,3.37336755
698,698,31.3116375,3.3733937999999997
699,699,31.31204545,3.3733153500000004
700,700,31.31142055,3.37276535
701,701,31.31163045,3.3731768
702,702,31.311474750000002,3.37330325
703,703,31.31119855,3.37313415
704,704,31.31144605,3.37305895
705,705,31.3122378,3.37354675
706,706,31.31174405,3.3728758
707,707,31.3111423,3.3725057
708,708,31.3114423,3.3732465
709,709,31.31127985,3.3726256
710,710,31.31147685,3.37250075
711,711,31.311590350000003,3.3731404
712,712,31.31099575,3.37283925
713,713,31.3121878,3.37341695
714,714,31.311306549999998,3.37276635
715,715,31.31156265,3.37332235
716,716,31.31117045,3.3725834
717,717,31.3117126,3.3727782
718,718,31.311118200000003,3.3735343
719,719,31.3098856,3.3717001499999997
720,720,31.3083917,3.3709457
721,721,31.3103677,3.3718892499999997
722,722,31.308596350000002,3.37094025
723,723,31.3085865,3.37172345
724,724,31.3099273,3.3713404
725,725,31.3084446,3.37120115
726,726,31.309443,3.37113785
727,727,31.3107173,3.371146
728,728,31.30981505,3.3713214000000002
729,729,31.308646500000002,3.3717435
730,730,31.3104437,3.3719727500000003
731,731,31.308625,3.3715901500000003
732,732,31.3108324,3.3733497999999997
733,733,31.308346999999998,3.37108265
734,734,31.3099621,3.37175505
735,735,31.30906285,3.37087145
736,736,31.3087309,3.3710262
737,737,31.3097502,3.37090175
738,738,31.31083235,3.37326975
739,739,31.308827700000002,3.3708778
740,740,31.3085448,3.371409
741,741,31.308441600000002,3.37115865
742,742,31.310869850000003,3.37133055
743,743,31.308517449999997,3.3711732999999997
744,744,31.308371049999998,3.37125965
745,745,31.309201,3.3709058499999998
746,746,31.3093204,3.37095815
747,747,31.3088592,3.37092065
748,748,31.30925385,3.3709538500000003
749,749,31.30885505,3.3711176500000004
750,750,31.30847675,3.3712568999999997
751,751,31.309115900000002,3.37106335
752,752,31.309090400000002,3.3710042
753,753,31.30857335,3.3714554999999997
754,754,31.31029975,3.37189885
755,755,31.31071215,3.37184095
756,756,31.3085313,3.37115105
757,757,31.311011049999998,3.37091885
758,758,31.310696,3.3712218
759,759,31.309012850000002,3.3711036500000002
760,760,31.309334800000002,3.3710686499999998
761,761,31.309665449999997,3.3712375999999997
762,762,31.3104152,3.37152295
763,763,31.31040465,3.3719177
764,764,31.310976,3.371767
765,765,31.3090633,3.371331
766,766,31.310364149999998,3.3712996
767,767,31.309423000000002,3.3714367
768,768,31.308311,3.3719428000000002
769,769,31.30977465,3.37164
770,770,31.308677199999998,3.3709806999999996
771,771,31.3087352,3.3708625000000003
772,772,31.31018425,3.3717828499999998
773,773,31.309258,3.3713928500000003
774,774,31.30945425,3.3715477500000004
775,775,31.3105086,3.3715033500000002
776,776,31.308385350000002,3.3708907000000004
777,777,31.31086415,3.37316345
778,778,31.3105577,3.3712085
779,779,31.308548299999998,3.37090215
780,780,31.308408,3.3711257999999997
781,781,31.310903,3.3712728
782,782,31.3098918,3.3713677
783,783,31.31007955,3.37174595
784,784,31.30869615,3.3710209
785,785,31.30937145,3.3714197500000003
786,786,31.3105366,3.37091105
787,787,31.30982505,3.37161975
788,788,31.3086513,3.37103515
789,789,31.30849355,3.37165565
790,790,31.308913699999998,3.3708758999999997
791,791,31.30863585,3.37088435
792,792,31.30862135,3.3716642
793,793,31.3109113,3.37152065
794,794,31.3088197,3.3709793
795,795,31.31080035,3.37165755
796,796,31.30867165,3.3713964
797,797,31.31082525,3.3712226000000003
798,798,31.3108381,3.37158525
799,799,31.3085674,3.3717956
800,800,31.30890905,3.37115905
801,801,31.309061550000003,3.3709073
802,802,31.30913255,3.3708859
803,803,31.308650399999998,3.3714692
804,804,31.3096191,3.37090515
805,805,31.308737049999998,3.3713088
806,806,31.308790600000002,3.3710927
807,807,31.3084253,3.37147065
808,808,31.3085794,3.3713507
809,809,31.308695450000002,3.3714809
810,810,31.30847545,3.3712998
