,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,31.33553885329472,3.5247762692380484,31.39255865797644,3.384446167114492,31.31023076485311,3.3819619908919574,31.375487673803,3.469324427571572,31.370550150766224,3.2696578762410526,31.326983613016072,3.405432982911111,31.264144354287186,3.3285922623047512,31.394560699595125,3.477244107048241,31.351257523897612,3.3999562312091594,31.350518075178776,3.5245702775952563,31.40292796582581,3.2439790729291853,31.360015801793285,3.3706316257445184
1,31.351578821871563,3.5257247248593653,31.301776921282414,3.3259287012573453,31.31047941141357,3.381148969192973,31.381007996911435,3.47134453282437,31.372129877024243,3.272991637596486,31.389634423910408,3.3885919219904492,31.26099992407211,3.314761525404384,31.400013083519408,3.4750818231357656,31.319011502004635,3.3999783745142316,31.411603691064357,3.3979802057095196,31.40253187244096,3.216428337503336,31.360004092932943,3.373456166722106
2,31.352831580037478,3.526229828639309,31.300227141705825,3.3268995374803265,31.310338623847603,3.377714173598601,31.375679606768237,3.4695819189993236,31.3721439453409,3.2564495513066065,31.389641371699085,3.393680493135782,31.28466198885043,3.3114366265978474,31.39584271464947,3.4891762543254767,31.33680636499245,3.3999779864416606,31.406357235621012,3.473391339400278,31.397622350674034,3.2396453382998125,31.36034956036631,3.3735436914088557
3,31.34004984565107,3.5248681707767675,31.37387071105641,3.405095855708374,31.310308100740986,3.3710758264791316,31.373301134915845,3.469419953238623,31.4055431841384,3.223186277705276,31.35729951220012,3.3798750161713285,31.30127168570933,3.3341176798895016,31.394210937938215,3.473203457834979,31.346873594477273,3.398990378978072,31.35191646858622,3.4010451047593886,31.31128541110155,3.3855537401528517,31.360335092150766,3.2499534029643775
4,31.32563768305939,3.524849418328517,31.345715965970374,3.4059345315281173,31.392369018942972,3.3635978043819263,31.373979483596166,3.469392232432079,31.36523712944611,3.223186277705276,31.32891631751326,3.3952525608034225,31.294465321756004,3.334138022440336,31.354173980754467,3.5254017999065463,31.351016034716356,3.3982917971409865,31.350421943500574,3.523157628583096,31.310892897566625,3.3855537401528517,31.360255398900982,3.2444729604099836
5,31.352227049799822,3.5268064822693286,31.29364890688307,3.325950549128187,31.310298305492193,3.3796638996290294,31.379060992718724,3.469568673012686,31.37120174807171,3.268061548749319,31.401072038175954,3.3811357465224914,31.26326289415449,3.2854378197446863,31.50749006496004,3.215303571573324,31.34850120147455,3.398419693488255,31.406357235621012,3.469361388014215,31.400391094719012,3.2182691872542284,31.36002695613956,3.2451337924762425
6,31.353750597274505,3.524869134774456,31.307077587466026,3.326930518671967,31.310328256231216,3.372998096295732,31.377537608923394,3.4695836298015754,31.37219326498731,3.272488321956708,31.312161732067292,3.3869584275056743,31.284417216368663,3.327070727006817,31.402891792499428,3.481898306768306,31.340773379020852,3.399978374453656,31.38799629061021,3.4013955512949132,31.391528409462712,3.2433734645479038,31.366666102785775,3.370928659544477
7,31.35264146639853,3.5248041391297713,31.29364890688307,3.325950549128187,31.310433410900526,3.3818821722164296,31.373424603503597,3.469568673012686,31.371197448229395,3.282082945356409,31.396241722147558,3.394943951514201,31.262972279341902,3.3388139661304663,31.509312571192854,3.2182295415895177,31.34838293652164,3.399953747724163,31.406357235621012,3.475349172847859,31.400352910626438,3.22869790582321,31.36204794131251,3.2451337924762425
8,31.35609138692436,3.5284734254512204,31.37489687647697,3.383058056564063,31.310333957517695,3.377197157667248,31.378893491634194,3.4695934301767526,31.398979393341772,3.223770281039858,31.358672190824667,3.371731528633095,31.299597735985166,3.3341176798895016,31.398124584600303,3.492447339332574,31.348416126930662,3.3999539825020144,31.356149690004955,3.4602820975237383,31.31129604592036,3.3855537401528517,31.36034978894783,3.248897939188376
9,31.352227049799822,3.5268064822693286,31.29364890688307,3.3259713118112497,31.310297574886715,3.3796638996290294,31.379060992718724,3.469568673012686,31.37120174807171,3.2682054710880206,31.401072038175954,3.3940683194397967,31.26326289415449,3.2854378197446863,31.50749006496004,3.215303571573324,31.34850120147455,3.399972976562497,31.406357235621012,3.469361388014215,31.400391094719012,3.217755957419796,31.36002695613956,3.237784080679243
